id_vehiculo;codigbus;matricul;fechamat;matriculacion_planner;edad;numempre;nomempre;bastidor;capacidad;paxdepie;paxsentados;paxpmr;plat_pmr;WC;autoport;marca;modelo;carrocero;categoria;clase;longitud;numcv;tara;cilindrada;potencia;nvl_emisiones;escolar;tipo;subtipo;uso;tall_kilom;tal_feckm;totkilom;activo;dns_vehiculo;dispositivo;combustible
1122;572Y;8460HYM;2014-07-23;2014-07-23;8;19;Empleadas de Hogar;SB1ZS3JE10E077335;5;0;5;0;;;;TOYOTA;AVENSIS;;;;;;;;;;;TURISMO;;;;;0;1;transvia;;
1123;573Y;9960HZR;2010-06-04;2010-06-04;12;19;Empleadas de Hogar;VSSZZZ5PZAR039339;5;;5;;;;;SEAT;ALTEA XL;;;;;;;;;;;TURISMO;;;;;0;1;transvia;;
1124;572X;3988KRT;2018-11-23;2018-11-23;4;19;Empleadas de Hogar;WF0UXXWPGUHD88307;;;;;;;;FORD;TRANSIT CONNECT;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1125;577E;6292JCN;2015-02-12;2015-02-12;7;19;Empleadas de Hogar;JTDZS3EU703103834;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1126;576C;4341KHV;2018-02-27;2018-02-27;4;19;Empleadas de Hogar;;5;;5;;;;;DACIA;LODGY;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1127;576D;7420KHG;2018-02-02;2018-02-02;4;19;Empleadas de Hogar;VF7DDBHY6HJ869280;5;;5;;;;;CITROEN;SIN ASIGNAR;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1128;576E;7909JXP;2017-03-22;2017-03-22;5;19;Empleadas de Hogar;SB1ZS3JE80E310157;;;0;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1129;576F;9909HHW;2012-01-13;2012-01-13;10;19;Empleadas de Hogar;JTDKN36U201423162;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1130;576G;9984KBN;2017-07-05;2017-07-05;5;19;Empleadas de Hogar;VF7DDBHY6HJ719355;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1131;576H;4089KRT;2018-11-23;2018-11-23;4;19;Empleadas de Hogar;WF0UXXWPGUHE23098;5;;5;;;;;FORD;TRANSIT CONNECT;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1132;576I;8057KCH;2017-08-02;2017-08-02;5;19;Empleadas de Hogar;VF73DBHZTHJ701578;5;;5;;;;;CITROEN;C 4 PICASSO;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1133;576J;1835KCB;2017-07-26;2017-07-26;5;19;Empleadas de Hogar;;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1134;576K;4042KRT;2018-11-23;2018-11-23;4;19;Empleadas de Hogar;WF0UXXWPGUHE22440;5;;5;;;;;FORD;TRANSIT CONNECT;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1135;576L;0433JLK;2016-01-26;2016-01-26;6;19;Empleadas de Hogar;KNAHU815AG7136233;5;;5;;;;;KIA;SOUL;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1136;576M;4192JBM;2014-12-04;2014-12-04;8;19;Empleadas de Hogar;VSSZZZ5PZFR009134;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1137;576N;0110KGD;2017-12-19;2017-12-19;5;19;Empleadas de Hogar;JTDZS3EU10J022565;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1138;576Ñ;0645JFR;2015-05-25;2015-05-25;7;19;Empleadas de Hogar;JTDKN36U801951224;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1139;577F;2303KSF;2018-12-12;2018-12-12;4;19;Empleadas de Hogar;VNKKD3D340A535269;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1140;576O;4086KRT;2018-11-23;2018-11-23;4;19;Empleadas de Hogar;WF0UXXWPGUHE23124;5;;5;;;;;FORD;TOURNEO COURIER;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1141;576Q;9558JNM;2016-04-28;2016-04-28;6;19;Empleadas de Hogar;UU17SDCH554932513;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1142;576R;5680JDS;2015-04-07;2015-04-07;7;19;Empleadas de Hogar;;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1143;576S;6718LCL;2019-11-14;2019-11-14;3;19;Empleadas de Hogar;JTDZS3EU30J050593;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1144;576T;1566KFG;2017-11-09;2017-11-09;5;19;Empleadas de Hogar;SB1ZS3JE00E372653;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1145;576U;4030KRT;2018-11-23;2018-11-23;4;19;Empleadas de Hogar;WFOUXXWPGUHK49638;5;;5;;;;;FORD;TOURNEO COURIER;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1146;576V;3874JJZ;2015-11-11;2015-11-11;7;19;Empleadas de Hogar;TMBAE6NHXG4016040;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1147;576W;0385JKJ;2015-11-27;2015-11-27;7;19;Empleadas de Hogar;VSSZZZNHZG1014942;5;;5;;;;;SEAT;TOLEDO 2.0;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1148;576X;4071JCM;2015-02-09;2015-02-09;7;19;Empleadas de Hogar;JTDKN36U401900318;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1149;576Y;4979LBC;2019-09-12;2019-09-12;3;19;Empleadas de Hogar;JTDZS3EU90J047021;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1150;576Z;6530HLY;2012-08-14;2012-08-14;10;19;Empleadas de Hogar;JTDKN36U605430818;;;;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1151;577B;6174KST;2019-01-04;2019-01-04;3;19;Empleadas de Hogar;SB1ZS3JE50E471792;;;;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1152;577C;4128KRT;2018-11-23;2018-11-23;4;19;Empleadas de Hogar;WF0UXXWPGUHD88361;5;;5;;;;;FORD;TOURNEO COURIER;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1153;577D;0927KJN;2018-03-23;2018-03-23;4;19;Empleadas de Hogar;TMBAJ7NE4J0278433;5;;5;;;;;SKODA;OCTAVIA;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1154;576P;2924KDM;2017-10-05;2017-10-05;5;19;Empleadas de Hogar;JTDZS3EUX0J020698;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1155;576B;9365LBL;2019-09-30;2019-09-30;3;19;Empleadas de Hogar;SB1Z93BE10E060982;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1156;577T;4957KPW;2018-10-11;2018-10-11;4;19;Empleadas de Hogar;JTDZS3EU00J033122;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1157;577S;6026KDH;2018-01-31;2018-01-31;4;19;Empleadas de Hogar;VF7DDBHY6JJ541631;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1158;577R;3916JYR;2017-04-27;2017-04-27;5;19;Empleadas de Hogar;NMTDM26R40R046255;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1159;577Q;8653JNZ;2020-06-08;2020-06-08;2;19;Empleadas de Hogar;JTDZS3EU20J060922;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1160;577P;6571HGM;2011-10-03;2011-10-03;11;19;Empleadas de Hogar;JTDKN36U401398314;;;;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1161;577O;9825LDD;2019-12-16;2019-12-16;3;19;Empleadas de Hogar;JTDZS3EU10J051144;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1162;577Ñ;2624KVD;2019-03-06;2019-03-06;3;19;Empleadas de Hogar;UU1J9220361919575;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1163;577M;0206JVP;2016-12-20;2016-12-20;6;19;Empleadas de Hogar;JTDZS3EU30J013527;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1164;577L;9334HKH;2012-04-26;2012-04-26;10;19;Empleadas de Hogar;;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1165;577K;9983JYZ;2017-05-16;2017-05-16;5;19;Empleadas de Hogar;UU1JSDCJ557936395;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1166;577J;2023KPP;2018-09-27;2018-09-27;4;19;Empleadas de Hogar;SB1ZS3JE40E407078;5;;5;;;;;TOYOTA;AVENSIS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1167;577I;9496KKV;2018-05-11;2018-05-11;4;19;Empleadas de Hogar;KMHC751CGJU070812;5;;5;;;;;HYUNDAI;I30 CW;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1168;577H;5787JFT;2015-06-18;2015-06-18;7;19;Empleadas de Hogar;JTDKN36U001936247;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1169;577G;2192HSX;2013-09-24;2013-09-24;9;19;Empleadas de Hogar;NMTDD26R90R088100;5;;5;;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1170;573R;7593HZB;2014-09-02;2014-09-02;8;19;Empleadas de Hogar;SB1Z93BE90E0817142;5;0;0;0;;;;;;;;;;;;;;;;TURISMO;;;;;0;1;transvia;;
1171;573J;6658KYX;2015-02-17;2015-02-17;7;19;Empleadas de Hogar;VF73DYHZRKJ730057;5;0;5;0;;;;CITROEN;SIN ASIGNAR;;;;;;;;;;;TURISMO;;;;;0;1;transvia;;
1172;572U;7911JCF;2012-04-26;2012-04-26;10;19;Empleadas de Hogar;W0L0AHM759G047126;7;0;0;0;;;;OPEL;SIN ASIGNAR;;;;;;;;;;;TURISMO;;;;;0;1;transvia;;
1173;577N;6514JCZ;2015-03-05;2015-03-05;7;19;Empleadas de Hogar;UU17SDCL552305173;5;;5;;;;;;;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1174;572T;9012KGL;2009-07-01;2009-07-01;13;19;Empleadas de Hogar;JTDKN3DU2F0483816;5;0;0;0;;;;TOYOTA;PRIUS;;;;;;;;;;;TURISMO;;;;;0;1;transvia;;
1175;G093;2347HDV;;2011-06-09;11;72;La Marina Gandiense;;84;52;80;1;;;;;;HISPANO;;;;;;;;;;URBANO;;USO GENERAL;;;463672;1;lamarina;480 top;
1176;U365_RM;P2787BDD;2021-06-01;2021-06-01;0;3;Viajes Transvia;VV9V1217721083124;;;;;;;;;;;;;;;;;;;;TREN TURISTICO;;DISCRECIONAL;;;0;1;transvia;;
1177;U255;4975FML;2007-03-20;2007-03-20;15;3;Viajes Transvia;WMAA22ZZ77C008457;81;0;81;0;;;;MAN;SIN ASIGNAR;;;;;;;;;;;BUS TURISTICO;Turistic Valencia;;309302;2017-12-28 00:00:00;2346738;1;transvia;;
1178;U198;5937HBK;1983-11-02;1983-11-02;39;3;Viajes Transvia;WMA1960810B001827;73;0;73;0;;;;MAN;SIN ASIGNAR;;;;;;;;;;;BUS TURISTICO;Turistic Valencia;;518375;2017-12-27 00:00:00;2707091;1;transvia;;
1179;U205;5086BCL;1985-08-23;1985-08-23;37;3;Viajes Transvia;WMA1960914B003340;81;0;81;0;;;;MAN;SIN ASIGNAR;;;;;;;;;;;BUS TURISTICO;Turistic Valencia;;266555;2011-08-12 00:00:00;1532686;1;transvia;;
1180;U208;3155BGW;1983-09-12;1983-09-12;39;3;Viajes Transvia;WMA5920002B001832;71;0;71;0;;;;MAN;SIN ASIGNAR;;;;;;;;;;;BUS TURISTICO;Turistic Valencia;;71760;2011-04-27 00:00:00;2239186;1;transvia;;
1181;U238;2523DML;1982-09-07;1982-09-07;40;3;Viajes Transvia;19607090709;81;0;81;0;;;;MAN;SIN ASIGNAR;;;;;;;;;;;BUS TURISTICO;Turistic Valencia;;1259796;2017-12-28 00:00:00;2294186;1;transvia;;
1182;U284;4988GVR;2010-04-14;2010-04-14;12;3;Viajes Transvia;WMAN49ZZ18Y219131;36;0;36;0;;;;MAN;SIN ASIGNAR;;;;;;;;;;;MICROBUS;Micro 35 Plazas;;438526;2017-12-20 00:00:00;1485443;1;transvia;;
1183;U290;8985GYN;2010-09-09;2010-09-09;12;3;Viajes Transvia;WMAN49ZZ28Y218201;36;0;36;0;;;;MAN;SIN ASIGNAR;;;;;;;;;;;MICROBUS;Micro 35 Plazas;;438775;2017-12-28 00:00:00;2479106;1;transvia;;
1184;U304;8148CCH;2002-11-29;2002-11-29;20;3;Viajes Transvia;WMAA22ZZZ1C003861;77;;77;;;;;MAN;SIN ASIGNAR;;;;;;;;;;;BUS TURISTICO;Turistic Valencia;;380755;2017-12-19 00:00:00;421727;1;transvia;;
1185;U317;3348JNC;1999-09-06;1999-09-06;23;3;Viajes Transvia;WMAA511558W035286;60;0;60;;;;;MAN;18.420 HOCL;NOGE TOURING;;;;;;;;;;NORMAL;;;439854;2017-12-26 00:00:00;2480383;1;transvia;;
1186;T251;1247FLH;2007-02-14;2007-02-14;15;2;Transvia;ZGA7B2P000E003145;58;0;37;5;;;;IVECO;EURORI.C-35 A;;;;;;;;;;;NORMAL;57 Plazas;;498910;2017-12-18 00:00:00;1543386;1;transvia;;
1187;T241;8130DPL;2005-09-05;2005-09-05;17;2;Transvia;YS2K4X20001851935;60;0;59;0;;;;SCANIA;K124IB4X2;IRIZAR;;;;;;;;;;NORMAL;59 Plazas;;1202307;2020-03-11 00:00:00;2190461;1;transvia;;
1188;RE01;1052KXM;2019-05-30;2019-05-30;3;2;Transvia;WBA7D61070BM69320;;;;;;;;BMW;SERIE 7;;;;;;;;;;;TURISMO;;DISCRECIONAL;;;0;1;transvia;;
1189;R627;4047GSX;2010-01-20;2010-01-20;12;2;Transvia;WF0EXXGBBE8L36071;5;0;5;0;;;;FORD;SIN ASIGNAR;;;;;;;;;;;TURISMO;Berlina;VTC;470402;2017-07-19 00:00:00;1000000;1;transvia;;
1190;R055;2011HLK;2012-06-29;2012-06-29;10;2;Transvia;YV1MW84F1C2675634;5;;5;;;;;VOLVO;V 50;;;;;;;;;;;TURISMO;;;;;127080;1;transvia;;
1191;ER627;4047GSX;2010-01-20;2010-01-20;12;10;Autos Diamond;WF0EXXGBBE8L36071;5;0;5;0;;;;FORD;SIN ASIGNAR;;;;;;;;;;;TURISMO;Berlina;VTC;;;1000000;1;transvia;;
1192;E672;7605KMX;2018-07-19;2018-07-19;4;10;Autos Diamond;WF0EXXWPCEJM82928;5;;4;;;;;FORD;MONDEO BA7;;;;;;;;;;;TURISMO;;VTC;;2022-02-28 00:00:00;1042382;1;transvia;;
1193;E663;6324KHV;2018-02-27;2018-02-27;4;10;Autos Diamond;WF0EXXWPCEJY06739;5;;5;;;;;FORD;MONDEO;;;;;;;;;;;TURISMO;;VTC;;2021-11-18 00:00:00;1028369;1;transvia;;
1194;E662;3986KHV;2018-02-27;2018-02-27;4;10;Autos Diamond;WF0EXXWPCEJY06738;5;;5;;;;;FORD;MONDEO;;;;;;;;;;;TURISMO;;VTC;;2022-02-22 00:00:00;2081039;1;transvia;;
1195;E659;3292KHV;2018-02-27;2018-02-27;4;10;Autos Diamond;WF0EXXWPCEJY06735;5;;5;;;;;FORD;MONDEO;;;;;;;;;;;TURISMO;;VTC;236667;2020-02-25 00:00:00;2065529;1;transvia;;
1196;T222;1452BWX;2002-06-07;2002-06-07;20;2;Transvia;WMAA51ZZZ2S000375;55;0;55;0;;;;MAN;18.410 HOCL;IRIZAR;;;;;;;;;;NORMAL;54 Plazas + guia;;;2020-10-14 00:00:00;2359890;1;transvia;;
1197;E653;5396JXT;2017-03-27;2017-03-27;5;10;Autos Diamond;WF0EXXWPCEGS37068;;;0;;;;;FORD;MONDEO BA7;;;;;;;;;;;TURISMO;;VTC;;2021-09-15 00:00:00;1101550;1;transvia;;
1198;RCOVID1;1533JML;;;;2;Transvia;;;;;;;;;;;;;;;;;;;;;;;DISCRECIONAL;;;0;1;transvia;;
1199;ACV0345;1507JFK;;2015-05-12;7;69;Cinco Villas;;56;;55;;;;;;;;;;;;;;;;;NORMAL;;USO GENERAL;;2021-12-03 00:00:00;411508;1;therpasa;;
1200;THP0343;7829JFM;;2015-05-19;7;67;Therpasa;;56;;55;;;;;;;;;;;;;;;;;NORMAL;;USO GENERAL;;2022-03-23 00:00:00;373690;1;therpasa;;
1201;THP0344;1415JFK;;2015-05-12;7;67;Therpasa;;56;;55;;;;;;;;;;;;;;;;;NORMAL;;USO GENERAL;;2022-05-25 00:00:00;457067;1;therpasa;;
1202;THP0346;4087JFK;2015-05-12;2015-05-12;7;67;Therpasa;WMARR2ZZ0FC020219;56;;55;;;;;MAN;16 12.35;IRIZAR;;;;;;;;;;NORMAL;55 PAX;USO GENERAL;;2022-04-07 00:00:00;446628;1;therpasa;;
1203;AVS0236;9550CXH;;;;79;AVSA;;;;;;;;;;;;;;;;;;;;;MICROBUS;hasta 16 plazas;USO GENERAL;;;0;1;avsa;480 top;
1204;H126;1486BWV;2002-06-04;2002-06-04;20;44;Herca;ZGA482L000E000569;26;80;26;;;;;;;;;;;;;;;;;URBANO;;;742820;2017-12-28 00:00:00;2799913;1;bunyol;;
1205;GBL1;9641DPM;2005-09-07;2005-09-07;16;72;La Marina Gandiense;WEB63422011000086;;;0;;;;;;;MERCEDES;;;;;;;;;;URBANO ESCOLAR;M.A.N 45 PAX;USO GENERAL;;;654107;1;lamarina;;
1206;THP0198;9348CPR;2003-12-18;2003-12-18;18;67;Therpasa;ZGA7B2P000E001002;57;0;55;0;;;;IVECO;Eurorider C-35 A;IRIZAR;;;;;;;;;;NORMAL;55 PAX;;903813;2020-01-08 00:00:00;81365883;1;therpasa;;
1207;F1001;2603FXX;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;USO GENERAL;;;0;1;fernanbus;;
1208;U365;E0722BHM;2021-07-23;2021-07-23;1;3;Viajes Transvia;VV9V1217721083124;;;;;;;;;;;;;;;;;;;;TREN TURISTICO;;DISCRECIONAL;;;3714;1;transvia;;
1209;F1002;5285GBN;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;USO GENERAL;;;0;1;fernanbus;;
1210;F1003;2848GBW;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;USO GENERAL;;;0;1;fernanbus;;
1211;F1004;0221FTK;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;USO GENERAL;;;0;1;fernanbus;;
1212;F1005;5354GBN;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;USO GENERAL;;;0;1;fernanbus;;
1213;F1006;2887GBW;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;USO GENERAL;;;0;1;fernanbus;;
1214;F1007;5325GBN;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;USO GENERAL;;;0;1;fernanbus;;
1215;U366;E1099BHM;2021-07-28;2021-07-28;1;3;Viajes Transvia;VV9V1217721083127;;;;1;;;;;;;;;;;;;;;;TREN TURISTICO;;DISCRECIONAL;;;3257;1;transvia;;
1216;9044;;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;USO GENERAL;;;0;1;fernanbus;;
1217;RM000;ROYMAR;;;;138;Roymar;;;;;;;;;;;;;;;;;;;;;TURISMO;;;;;0;1;roymar;;
1218;UCGT;E2954BGJ;;2014-12-23;8;3;Viajes Transvia;;;;;;;;;;;;;;;;;;;;;TREN TURISTICO;;DISCRECIONAL;;;0;1;transvia;;
1219;T254;8475KPL;2018-09-25;2018-09-25;4;117;Transvia Toledo;WDB906155HN735123;31;29;30;;;;;MERCEDES;BENZ;;;;;;;;;;;MICROBUS;30 PAX;USO GENERAL;;;202679;1;tviacentro;;
1220;C109;3648JFK;;2021-09-17;1;45;La Concepcion;;;;;;;;;;;;;;;;;;;;;;;USO GENERAL;;;376165;1;bunyol;480 top;
1221;T367;1384JFK;2015-05-12;2015-05-12;7;2;Transvia;WMARR2ZZ4FC020207;;;;;;;;;;IRIZAR;;;;;;;;;;NORMAL;;DISCRECIONAL;;;407500;1;transvia;;
1222;T368;2894JFK;2015-05-12;2015-05-12;7;2;Transvia;WMARR2ZZ3FC020201;;;;;;;;;;IRIZAR;;;;;;;;;;NORMAL;;DISCRECIONAL;;;479726;1;transvia;;
1223;T369;4166JFK;2015-05-12;2015-05-12;7;2;Transvia;WMARR2ZZ2FC020206;;;;;;;;;;IRIZAR;;;;;;;;;;NORMAL;;DISCRECIONAL;;;414145;1;transvia;;
1224;H103;6766DVX;2010-02-19;2010-02-19;12;44;Herca;WDB9056131R861726;25;0;25;0;;;;MERCEDES BENZ;SPRINT 616;SIN ASIGNAR;;;;;;;;;;MICROBUS 14-35 PAX;Micro 25 pax;;676681;2017-12-27 00:00:00;2738990;1;bunyol;;
1225;G087;6985CXC;2004-06-16;2004-06-16;18;72;La Marina Gandiense;WEB63420011000237;55;;53;;;;;MERCEDES BENZ;OC 500RF-1842;IRIZAR;;;;;;;;;;NORMAL;NORMAL 55;;306918;2020-02-07 00:00:00;2348100;1;lamarina;;
1226;S091;2813JFK;2015-05-12;2015-05-12;7;84;La Serranica;WMARR2ZZ1FC020228;56;;55;;;;;MAN;NCENTURY 12.35;IRIZAR;;;;;;;;;;NORMAL;55 PAX;USO GENERAL;;2022-03-17 00:00:00;438302;1;laserranica;;
1227;FUR0102;7749FJL;2006-12-15;2006-12-15;16;83;Furio;ZCFA1AF1202489719;32;;31;;;;;;;;;;;;;;;;;MICROBUS;30 PAX;USO GENERAL;;;800409;1;furio;;
1228;FUR0354;6120CGK;2003-02-06;2003-02-06;19;83;Furio;WMAA51ZZZ2S000207;55;;54;;;;;;;;;;;;;;;;;AUTOBUS;55 PAX;USO GENERAL;;;278127;1;furio;;
1229;FUR0103;4988GVR;;2010-04-14;12;83;Furio;;;;;;;;;;;;;;;;;;;;;MICROBUS;35 PAX;USO GENERAL;;;558193;1;furio;;
1230;F225;7480LSW;2021-09-17;2021-09-17;1;95;Fernanbus;LA6C1L1G7LB401521;86;57;86;;;;;;;;;;;;;;;;;URBANO;;USO GENERAL;;2022-05-26 00:00:00;55107;1;fernanbus;;
1231;FUR0120;7465DPM;2004-09-27;2004-09-27;18;83;Furio;;31;;30;;;;;;;;;;;;;;;;;MICROBUS;30 PAX;USO GENERAL;;;695812;1;furio;;
1232;154C;9440JMJ;2016-03-09;2016-03-09;6;19;Empleadas de Hogar;WMARR4ZZ5FC020891;84;;84;;;;;;;AYATS;;;;;;;;;;DOBLE PISO;;USO GENERAL;;;0;1;transvia;;
1233;572N;2527KGV;2018-01-16;2018-01-16;4;19;Empleadas de Hogar;KMHC851CGHU044928;5;0;0;0;;;;;;;;;;;;;;;;TURISMO;;USO GENERAL;;;0;1;transvia;;
1234;I001;ALBACETE,1;;;;17;INTERCAVE;;0;0;0;0;;;;SIN ASIGNAR;SIN ASIGNAR;;;;;;;;;;;SIN ASIGNAR;;USO GENERAL;;;0;1;transvia;;
1235;I007;C/MAESTRO;;;;17;INTERCAVE;;0;0;0;0;;;;SIN ASIGNAR;SIN ASIGNAR;;;;;;;;;;;SIN ASIGNAR;;USO GENERAL;;;0;1;transvia;;
1236;I008;MENEND.PID;;;;17;INTERCAVE;;0;0;0;0;;;;SIN ASIGNAR;SIN ASIGNAR;;;;;;;;;;;SIN ASIGNAR;;USO GENERAL;;;0;1;transvia;;
1237;I009;MENEND.PID;;;;17;INTERCAVE;;0;0;0;0;;;;SIN ASIGNAR;SIN ASIGNAR;;;;;;;;;;;SIN ASIGNAR;;USO GENERAL;;;0;1;transvia;;
1238;I013;GARAJEQUA;;;;17;INTERCAVE;;0;0;0;0;;;;SIN ASIGNAR;SIN ASIGNAR;;;;;;;;;;;SIN ASIGNAR;;USO GENERAL;;;0;1;transvia;;
1239;I020;AV.MEDITER;;;;17;INTERCAVE;;0;0;0;0;;;;SIN ASIGNAR;SIN ASIGNAR;;;;;;;;;;;SIN ASIGNAR;;USO GENERAL;;;0;1;transvia;;
1240;I027;R.CAJAL,1;;;;17;INTERCAVE;;0;0;0;0;;;;SIN ASIGNAR;SIN ASIGNAR;;;;;;;;;;;SIN ASIGNAR;;USO GENERAL;;;0;1;transvia;;
1241;TAGR;AGREGADOS;;;;2;Transvia;;0;0;0;0;;;;SIN ASIGNAR;SIN ASIGNAR;;;;;;;;;;;SIN ASIGNAR;;USO GENERAL;;;0;1;transvia;;
1242;006;E3393BCD;2002-12-09;2002-12-09;20;57;Escartin;VS9AMA0012A839001;56;;56;;;;;MARTSANZ;TT/6E 2.56.006;MARTSANZ;;;;;;;;;;TREN TURISTICO;;USO GENERAL;;2020-10-30 00:00:00;0;1;therpasa;;
1243;9053;SINMATRIC;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;fernanbus;;
1244;9045;SINMATRIC;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;fernanbus;;
1245;9036;SINMATRIC;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;fernanbus;;
1246;9028;SINMATRIC;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;fernanbus;;
1247;9014;SINMATRIC;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;fernanbus;;
1248;9010;SINMATRIC;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;fernanbus;;
1249;9008;SINMATRIC;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;fernanbus;;
1250;9006;SINMATRIC;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;fernanbus;;
1251;9003;SINMATRIC;;;;95;Fernanbus;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;fernanbus;;
1252;B187;4700GSF;2009-12-07;2009-12-07;13;43;Buñol;WMAA69ZZ28C012320;45;20;36;2;;;;MAN;18.314 HOCL;NOGE;;;;;;;;;;URBANO;;USO GENERAL;;;601000;1;bunyol;480 top;
